"gene","logFC","SE","CI_low","CI_high","raw_P","FDR","n_paired_donors","cell_threshold","model","plot_class","minus_log10_FDR","labelled_gene","displayed_in_volcano","analysis_type","effect","P","effect_definition","selection_display_rule"
"PDDC1",0.104902678156173,0.0764141237263389,-0.0448690043474518,0.254674360659797,0.169808959340212,0.328312901088017,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.483712051290605,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.104902678156173,0.169808959340212,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PDXDC2P",-0.0121379397720192,0.0915833874406175,-0.191641379155629,0.167365499611591,0.89456169805985,0.942266066025741,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0258264489148749,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0121379397720192,0.89456169805985,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PET112",0.172676869606678,0.102646754176144,-0.0285107685785646,0.37386450779192,0.0925215667973614,0.216140072591051,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.665264707009521,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.172676869606678,0.0925215667973614,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PHF15",-0.0141151559606216,0.104201173877744,-0.218349456761,0.190119144839757,0.892247695310412,0.940533844268779,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0266255721341046,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0141151559606216,0.892247695310412,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PHF16",0.244553217050516,0.153031250472731,-0.0553880338760355,0.544494467977068,0.110029483660788,0.244005794566613,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.612599860061173,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.244553217050516,0.110029483660788,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PHF17",0.0685044765946478,0.113023481794837,-0.153021547723233,0.290030500912528,0.544442803458767,0.70629248571352,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.151015414208288,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0685044765946478,0.544442803458767,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PIDD",0.383271927667207,0.132175585383038,0.124207780316451,0.642336075017962,0.00373498488020722,0.0227397048042519,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, positive",1.64321517741067,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.383271927667207,0.00373498488020722,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PLK1S1",-0.16146533721424,0.184715919778676,-0.523508539980444,0.200577865551964,0.382048610488186,0.562579217396643,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.249816315428317,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.16146533721424,0.382048610488186,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PPAP2A",-0.381224802790331,0.0977280287820191,-0.572771739203088,-0.189677866377573,9.58457205512668e-05,0.00191674386703859,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",2.7174359176716,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.381224802790331,9.58457205512668e-05,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PPAP2B",-0.17959724500292,0.106619940889204,-0.38857232914576,0.0293778391399196,0.0920924062817416,0.215492669203306,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.666567499418353,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.17959724500292,0.0920924062817416,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PPAP2C",0.0272794502758108,0.0464785321950999,-0.063818472826585,0.118377373378207,0.557253532898651,0.716219464811114,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.144953880273032,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0272794502758108,0.557253532898651,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PPAPDC1B",0.094483072101517,0.0497005012389554,-0.00292991032683557,0.191896054529869,0.057295637143146,0.154864618535792,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.810047792891814,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.094483072101517,0.057295637143146,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PPAPDC2",-0.0635875152662309,0.114045356869843,-0.287116414731123,0.159941384198662,0.577142564758113,0.729239147723316,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.137130025173592,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0635875152662309,0.577142564758113,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PPP2R4",0.042467272173986,0.0543757476023114,-0.0641091931265443,0.149043737474516,0.434804514173162,0.611671207402407,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.213481962138383,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.042467272173986,0.434804514173162,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PRKCDBP",0.126527812509655,0.142369821866552,-0.152517038348787,0.405572663368097,0.374150164729263,0.554759063508204,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.255895593648554,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.126527812509655,0.374150164729263,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PRKCQ-AS1",0.296252244663565,0.147675156514521,0.00680893789510417,0.585695551432025,0.0448447757902869,0.12983986397446,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.886591948166208,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.296252244663565,0.0448447757902869,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PRKRIR",0.170057205739498,0.0932234673498646,-0.0126607902662363,0.352775201745233,0.0681235330946464,0.17496352569715,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.757052478396406,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.170057205739498,0.0681235330946464,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PRMT10",0.0614339724691143,0.136840641189296,-0.206773684261905,0.329641629200134,0.653471065066073,0.785073361868263,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.105089758330035,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0614339724691143,0.653471065066073,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PROSC",-0.193027628890618,0.07366271396179,-0.337406548255726,-0.0486487095255093,0.0087820204122791,0.0409624124419237,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",1.38761447392278,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.193027628890618,0.0087820204122791,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PRR24",0.159868000826437,0.0984276753329986,-0.0330502428262408,0.352786244479114,0.10432929306699,0.235500315914144,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.628008505946221,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.159868000826437,0.10432929306699,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PRUNE",0.0822001839495817,0.128005688410531,-0.168690965335059,0.333091333234222,0.520769042610181,0.685273770038148,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.164135891188157,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0822001839495817,0.520769042610181,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PSMD5-AS1",0.00266419252198355,0.0908282290169282,-0.175359136351196,0.180687521395163,0.976599639536041,0.986518366775622,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.00589482474017383,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.00266419252198355,0.976599639536041,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PTCHD3P1",-0.123008138244956,0.141677824199057,-0.400696673675109,0.154680397185196,0.385271521066936,0.565672062190532,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.247435269971109,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.123008138244956,0.385271521066936,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PTPLA",0.321004186420799,0.173332373510812,-0.0187272656603927,0.660735638501991,0.064031928261398,0.167439469923186,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.776142159548728,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.321004186420799,0.064031928261398,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PTPLAD1",0.34275427523351,0.0811972698808602,0.183607626267024,0.501900924199996,2.4294732437223e-05,0.000752090266088866,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, positive",3.12373003213219,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.34275427523351,2.4294732437223e-05,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PTPLB",-0.109993122545853,0.0673900336567585,-0.2420775885131,0.0220913434213935,0.102640143270999,0.23276282692146,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.633086376908531,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.109993122545853,0.102640143270999,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PTRF",-0.381387524071103,0.165568871806036,-0.705902512810934,-0.0568725353312718,0.0212508534733754,0.0757924212268141,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",1.12037421895805,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.381387524071103,0.0212508534733754,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PVRL1",0.216702294613635,0.0910650713610463,0.0382147547459839,0.395189834481285,0.0173294513023424,0.0652262904176243,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",1.18557732018926,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.216702294613635,0.0173294513023424,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PVRL2",-0.218066881207387,0.0678830999684997,-0.351117757145646,-0.0850160052691275,0.00131636291398192,0.0110904068892375,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",1.9550525199907,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.218066881207387,0.00131636291398192,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PVRL3",0.0158752654169376,0.0570029817836429,-0.0958505788790025,0.127601109712878,0.780629440383469,0.872550156773111,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0592095991152468,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0158752654169376,0.780629440383469,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PVRL4",-0.251628964637859,0.129760885596704,-0.505960300407399,0.00270237113168065,0.052480127129857,0.145110988925417,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.838299698182778,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.251628964637859,0.052480127129857,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PYCRL",0.144370576306101,0.106907762087598,-0.0651686373855916,0.353909789997793,0.176880710641877,0.33791642136734,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.47119070276215,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.144370576306101,0.176880710641877,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"QTRTD1",0.19692965533387,0.0881687401535493,0.0241189246329135,0.369740386034827,0.0255124237115706,0.086235828599802,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",1.06431225934545,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.19692965533387,0.0255124237115706,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RAB7L1",0.00508808971342467,0.106832419894481,-0.204303453279757,0.214479632706607,0.962013647453972,0.979176904884549,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.00913883845779137,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.00508808971342467,0.962013647453972,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RABL5",0.058462021807513,0.0846776940958879,-0.107506258620427,0.224430302235453,0.489938654125828,0.658350179423386,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.181543041738936,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.058462021807513,0.489938654125828,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RAD51-AS1",-0.237001543552886,0.155439969857946,-0.541663884474459,0.0676607973686877,0.127330375474601,0.268795283613644,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.570578355850872,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.237001543552886,0.127330375474601,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RFWD2",-0.110279854773224,0.0661035134969539,-0.239842741227253,0.0192830316808059,0.0952580993252622,0.220806992570957,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.655987177379003,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.110279854773224,0.0952580993252622,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RN7SK",-0.967561160198473,0.268655390349607,-1.4941257252837,-0.440996595113242,0.0003163919871793,0.00414927601389517,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",2.38202767451676,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.967561160198473,0.0003163919871793,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RN7SL315P",0.14672486352671,0.22723379316243,-0.298653371071653,0.592103098125074,0.518473651234833,0.683764064476214,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.165093727478856,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.14672486352671,0.518473651234833,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RNA18S5",-0.109516215073819,0.079173979514901,-0.264697214923025,0.0456647847753865,0.166592838510347,0.32415805263466,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.489243185317104,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.109516215073819,0.166592838510347,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RNA28S5",-0.294375684996891,0.236736036913518,-0.758378317347387,0.169626947353605,0.213692316608278,0.382669787097926,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.417175825245116,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.294375684996891,0.213692316608278,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RNA5SP151",-0.303739340681652,0.218611657594242,-0.732218189566366,0.124739508203061,0.164710728208404,0.321597974880752,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.492686694690016,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.303739340681652,0.164710728208404,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RNMTL1",0.221559384275775,0.0964035632871461,0.0326084002329689,0.410510368318582,0.021547626404936,0.0766130253606692,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",1.11569738752977,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.221559384275775,0.021547626404936,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP1-17K7.2",0.178511342030221,0.114837274769226,-0.0465697165174623,0.403592400577904,0.120071841796207,0.259068425791432,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.586585513838296,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.178511342030221,0.120071841796207,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP1-191J18.66",0.0169838017239378,0.206822072324073,-0.388387460031246,0.422355063479121,0.934552930330171,0.964556045689461,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0156725325338301,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0169838017239378,0.934552930330171,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP1-193H18.2",-0.23323981582295,0.0790435874167207,-0.388165247159723,-0.0783143844861777,0.00316978066133895,0.0202544038369161,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",1.69348053520801,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.23323981582295,0.00316978066133895,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP1-239B22.5",0.0786379365068384,0.131904441175839,-0.179894768197806,0.337170641211482,0.5510593058658,0.711471055557234,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.147842763418727,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0786379365068384,0.5510593058658,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP1-241P17.4",0.231663319706132,0.106060545422782,0.0237846506774797,0.439541988734784,0.0289434856335733,0.0943989209382882,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",1.02503297003695,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.231663319706132,0.0289434856335733,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP1-278O22.1",-0.334664239774853,0.114139753472673,-0.558378156581292,-0.110950322968414,0.00336725160863989,0.0211621951353855,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",1.67443928532594,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.334664239774853,0.00336725160863989,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP1-313I6.12",-0.242459405313437,0.0984903792608266,-0.435500548664657,-0.0494182619622171,0.0138258207578856,0.0563001447456072,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",1.24949048859203,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.242459405313437,0.0138258207578856,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
