seed,gene,distance,p_value,p_adj,rank,top_100,top_5_percent
9999,CYSTM1,1.0468462481243337e-7,0.2121674206996625,0.9999999999005036,384,FALSE,FALSE
9999,CDH17,1.0425574559052248e-7,0.2140461094666716,0.9999999999005036,385,FALSE,FALSE
9999,PEBP1,1.0422961701234117e-7,0.21416095123610737,0.9999999999005036,386,FALSE,FALSE
9999,EIF3A,1.0400694542328253e-7,0.2151414531183387,0.9999999999005036,387,FALSE,FALSE
9999,RUVBL2,1.0382048969263885e-7,0.21596496883488012,0.9999999999005036,388,FALSE,FALSE
9999,PNRC1,1.0338512368318054e-7,0.21789667406640367,0.9999999999005036,389,FALSE,FALSE
9999,GSKIP,1.0316220676001144e-7,0.2188905435282253,0.9999999999005036,390,FALSE,FALSE
9999,IGLC2,1.0250735077520494e-7,0.2218290226527164,0.9999999999005036,391,FALSE,FALSE
9999,MYC,1.0142535424663173e-7,0.226745897497636,0.9999999999005036,392,FALSE,FALSE
9999,KCNE3,1.0128587990964909e-7,0.2273853174084736,0.9999999999005036,393,FALSE,FALSE
9999,CIB1,1.012472132193336e-7,0.22756281214356736,0.9999999999005036,394,FALSE,FALSE
9999,MRPL4,1.011596884535322e-7,0.22796494861295488,0.9999999999005036,395,FALSE,FALSE
9999,EMG1,1.0115437918332325e-7,0.22798935857093747,0.9999999999005036,396,FALSE,FALSE
9999,CCT6A,1.0114296173233788e-7,0.22804185787474412,0.9999999999005036,397,FALSE,FALSE
9999,PHB,1.0095984156235263e-7,0.228885051326804,0.9999999999005036,398,FALSE,FALSE
9999,SMC1A,1.008843508748606e-7,0.22923330034315828,0.9999999999005036,399,FALSE,FALSE
9999,MGLL,1.0085740806710245e-7,0.2293576825144694,0.9999999999005036,400,FALSE,FALSE
9999,GPT,1.0052772423218187e-7,0.2308835668126001,0.9999999999005036,401,FALSE,FALSE
9999,DST,1.0039363402775673e-7,0.2315062391515617,0.9999999999005036,402,FALSE,FALSE
9999,HLA-DPA1,9.991766651849941e-8,0.23372610874967925,0.9999999999005036,403,FALSE,FALSE
9999,NQO1,9.987574768628185e-8,0.23392233487477448,0.9999999999005036,404,FALSE,FALSE
9999,BCL7C,9.948690609269833e-8,0.2357481059472856,0.9999999999005036,405,FALSE,FALSE
9999,MRPS2,9.945817730648988e-8,0.23588339828321184,0.9999999999005036,406,FALSE,FALSE
9999,CAPN8,9.94002316072091e-8,0.2361564487932015,0.9999999999005036,407,FALSE,FALSE
9999,PARK7,9.93409315682767e-8,0.2364361125677711,0.9999999999005036,408,FALSE,FALSE
9999,CLCA4,9.872927304463883e-8,0.2393344142766729,0.9999999999005036,409,FALSE,FALSE
9999,MRPL24,9.849363614843336e-8,0.24045762205960688,0.9999999999005036,410,FALSE,FALSE
9999,CXCL2,9.818632214492229e-8,0.24192806542438383,0.9999999999005036,411,FALSE,FALSE
9999,FKBP11,9.806656024140061e-8,0.24250281482616276,0.9999999999005036,412,FALSE,FALSE
9999,CCNI,9.78316419220358e-8,0.24363299904867072,0.9999999999005036,413,FALSE,FALSE
9999,IFRD2,9.777740567161388e-8,0.2438944527964142,0.9999999999005036,414,FALSE,FALSE
9999,PNN,9.772159976555099e-8,0.244163678944519,0.9999999999005036,415,FALSE,FALSE
9999,GSN,9.759654496135437e-8,0.24476774230016624,0.9999999999005036,416,FALSE,FALSE
9999,ANKRD12,9.753094313145364e-8,0.24508504374715628,0.9999999999005036,417,FALSE,FALSE
9999,HMBS,9.725533000768314e-8,0.24642127594667737,0.9999999999005036,418,FALSE,FALSE
9999,FABP2,9.7080957211696e-8,0.247269305300898,0.9999999999005036,419,FALSE,FALSE
9999,BANF1,9.646387435316049e-8,0.25028677607499017,0.9999999999005036,420,FALSE,FALSE
9999,GPBP1,9.636316170305344e-8,0.2507816810014054,0.9999999999005036,421,FALSE,FALSE
9999,PDZK1IP1,9.630877151551928e-8,0.2510492398672609,0.9999999999005036,422,FALSE,FALSE
9999,COX11,9.627250481795225e-8,0.25122775543900716,0.9999999999005036,423,FALSE,FALSE
9999,MTRNR2L12,9.585303693308505e-8,0.25329894017701704,0.9999999999005036,424,FALSE,FALSE
9999,CCT4,9.582115918012742e-8,0.25345682609369413,0.9999999999005036,425,FALSE,FALSE
9999,NOB1,9.576505951055898e-8,0.25373484606324226,0.9999999999005036,426,FALSE,FALSE
9999,UGP2,9.563727588818722e-8,0.2543689112764476,0.9999999999005036,427,FALSE,FALSE
9999,CCT3,9.554467716912693e-8,0.2548290765465802,0.9999999999005036,428,FALSE,FALSE
9999,CD59,9.553443077434579e-8,0.25488003110904495,0.9999999999005036,429,FALSE,FALSE
9999,PUM1,9.546823975679704e-8,0.25520936486630763,0.9999999999005036,430,FALSE,FALSE
9999,SLC38A2,9.503763422543809e-8,0.2573590674147328,0.9999999999005036,431,FALSE,FALSE
9999,YPEL5,9.478399402942869e-8,0.25863117367765825,0.9999999999005036,432,FALSE,FALSE
9999,CD55,9.470342783902289e-8,0.25903615554105625,0.9999999999005036,433,FALSE,FALSE
9999,IL18,9.46639096547723e-8,0.25923496201503654,0.9999999999005036,434,FALSE,FALSE
9999,PRDX4,9.456210956910057e-8,0.25974758046633734,0.9999999999005036,435,FALSE,FALSE
9999,LAPTM4B,9.453235595467857e-8,0.2598975384445098,0.9999999999005036,436,FALSE,FALSE
9999,SERPINB6,9.429022744607548e-8,0.26112009254513013,0.9999999999005036,437,FALSE,FALSE
9999,VMP1,9.408564816132315e-8,0.2621561481184337,0.9999999999005036,438,FALSE,FALSE
9999,RAB11FIP1,9.408262393681703e-8,0.26217148503878795,0.9999999999005036,439,FALSE,FALSE
9999,SFPQ,9.385550274501173e-8,0.26332506914861364,0.9999999999005036,440,FALSE,FALSE
9999,CENPW,9.35716858779266e-8,0.2647715365988805,0.9999999999005036,441,FALSE,FALSE
9999,SSB,9.346152678622069e-8,0.26533443281046637,0.9999999999005036,442,FALSE,FALSE
9999,ARID1A,9.345745786397177e-8,0.26535524015869477,0.9999999999005036,443,FALSE,FALSE
9999,IFI27,9.337308888652001e-8,0.26578693315572977,0.9999999999005036,444,FALSE,FALSE
9999,SDF2L1,9.337295724179789e-8,0.26578760712341765,0.9999999999005036,445,FALSE,FALSE
9999,PAFAH1B3,9.335318755545839e-8,0.2658888332721282,0.9999999999005036,446,FALSE,FALSE
9999,MRPL37,9.32552008699144e-8,0.26639094341407066,0.9999999999005036,447,FALSE,FALSE
9999,MAT2A,9.302205610613312e-8,0.2675882619370399,0.9999999999005036,448,FALSE,FALSE
9999,FERMT1,9.278315215261145e-8,0.2688189888650128,0.9999999999005036,449,FALSE,FALSE
9999,IGHG3,9.26076563920003e-8,0.2697255374416024,0.9999999999005036,450,FALSE,FALSE
9999,PHB2,9.2248593311681893e-08,0.271586858820089,0.9999999999005036,451,FALSE,FALSE
9999,MAD2L1,9.204517177589409e-8,0.27264525574605664,0.9999999999005036,452,FALSE,FALSE
9999,ILF2,9.195509436210369e-8,0.2731148264791116,0.9999999999005036,453,FALSE,FALSE
9999,MYO1A,9.158531134297629e-8,0.27504828739606363,0.9999999999005036,454,FALSE,FALSE
9999,TFAM,9.152935528386605e-8,0.2753416732266767,0.9999999999005036,455,FALSE,FALSE
9999,ANXA4,9.140873925405741e-8,0.2759748069317105,0.9999999999005036,456,FALSE,FALSE
9999,ZNF703,9.113385548428328e-8,0.277421425736803,0.9999999999005036,457,FALSE,FALSE
9999,CA1,9.102200619722309e-8,0.27801152590019174,0.9999999999005036,458,FALSE,FALSE
9999,SNRPD2,9.07883459170321e-8,0.27924703823902464,0.9999999999005036,459,FALSE,FALSE
9999,RBBP6,9.036595519910024e-8,0.2814899527919822,0.9999999999005036,460,FALSE,FALSE
9999,PRAC1,8.99685567359238e-8,0.2836112893800229,0.9999999999005036,461,FALSE,FALSE
9999,TOMM20,8.993658865911785e-8,0.28378240612535893,0.9999999999005036,462,FALSE,FALSE
9999,ATIC,8.965233136745914e-8,0.28530703526402806,0.9999999999005036,463,FALSE,FALSE
9999,CUTA,8.954437113515486e-8,0.2858875342472119,0.9999999999005036,464,FALSE,FALSE
9999,BRIX1,8.942684294201429e-8,0.28652038668444685,0.9999999999005036,465,FALSE,FALSE
9999,EXOSC8,8.934075023686997e-8,0.28698456882485823,0.9999999999005036,466,FALSE,FALSE
9999,SQSTM1,8.91756624120431e-8,0.2878760847634912,0.9999999999005036,467,FALSE,FALSE
9999,EIF2S3,8.91000876248303e-8,0.2882848303634583,0.9999999999005036,468,FALSE,FALSE
9999,S100A11,8.898424634850624e-8,0.28891211618304297,0.9999999999005036,469,FALSE,FALSE
9999,HP1BP3,8.89559418437071e-8,0.28906552608987957,0.9999999999005036,470,FALSE,FALSE
9999,PTGES3,8.88982410377175e-8,0.28937843337684743,0.9999999999005036,471,FALSE,FALSE
9999,TRIB1,8.8487224097948e-8,0.29161394776444044,0.9999999999005036,472,FALSE,FALSE
9999,SHMT2,8.819622273315585e-8,0.2932036996947991,0.9999999999005036,473,FALSE,FALSE
9999,PLEC,8.811588132756852e-8,0.29364363061439536,0.9999999999005036,474,FALSE,FALSE
9999,TMEM45B,8.806545457021311e-8,0.29391998192595087,0.9999999999005036,475,FALSE,FALSE
9999,FHL2,8.776148228486475e-8,0.29558952039425807,0.9999999999005036,476,FALSE,FALSE
9999,MRPL16,8.688977765252495e-8,0.3004124303820321,0.9999999999005036,477,FALSE,FALSE
9999,IQGAP2,8.687430604123642e-8,0.3004985017358804,0.9999999999005036,478,FALSE,FALSE
9999,CD74,8.67437452719874e-8,0.30122548925096465,0.9999999999005036,479,FALSE,FALSE
9999,CDK1,8.659689010220596e-8,0.30204460574302444,0.9999999999005036,480,FALSE,FALSE
9999,DNPH1,8.627309226656915e-8,0.30385589086119136,0.9999999999005036,481,FALSE,FALSE
9999,SDC4,8.623816828903326e-8,0.30405168148721184,0.9999999999005036,482,FALSE,FALSE
9999,TMBIM1,8.592317987110964e-8,0.3058213533833112,0.9999999999005036,483,FALSE,FALSE
9999,TRA2B,8.57291706243632e-8,0.306914730498079,0.9999999999005036,484,FALSE,FALSE
9999,NAP1L4,8.56678873756387e-8,0.3072606416953177,0.9999999999005036,485,FALSE,FALSE
9999,ZBTB38,8.55307745457395e-8,0.3080355048954772,0.9999999999005036,486,FALSE,FALSE
9999,NSA2,8.552857527420773e-8,0.3080479441240323,0.9999999999005036,487,FALSE,FALSE
9999,BTG1,8.539069040968923e-8,0.3088284938661917,0.9999999999005036,488,FALSE,FALSE
9999,TOMM22,8.528307999437236e-8,0.30943857123792706,0.9999999999005036,489,FALSE,FALSE
9999,KLHDC3,8.495471921543635e-8,0.3113050709584874,0.9999999999005036,490,FALSE,FALSE
9999,EIF3I,8.491990030804263e-8,0.3115034264524618,0.9999999999005036,491,FALSE,FALSE
9999,SNRPF,8.41438018369981e-8,0.3159463133999478,0.9999999999005036,492,FALSE,FALSE
9999,KPNB1,8.38565673771166e-8,0.3176011251117259,0.9999999999005036,493,FALSE,FALSE
9999,HIST1H1C,8.344439227352623e-8,0.3199856511865382,0.9999999999005036,494,FALSE,FALSE
9999,CUEDC2,8.341195008380198e-8,0.3201738323242921,0.9999999999005036,495,FALSE,FALSE
9999,SF3B5,8.326512589388958e-8,0.32102639159425644,0.9999999999005036,496,FALSE,FALSE
9999,CDC42EP1,8.295620801214619e-8,0.32282501342257347,0.9999999999005036,497,FALSE,FALSE
9999,CAMK2N1,8.241869093676369e-8,0.3259702497383067,0.9999999999005036,498,FALSE,FALSE
9999,BCAS1,8.232177055893834e-8,0.32653948404091276,0.9999999999005036,499,FALSE,FALSE
9999,KHDRBS1,8.199454602228347e-8,0.32846611259495523,0.9999999999005036,500,FALSE,FALSE
9999,LYRM4,8.194141484073413e-8,0.3287796319289257,0.9999999999005036,501,FALSE,FALSE
9999,SLC6A14,8.173826780859193e-8,0.32998016114692924,0.9999999999005036,502,FALSE,FALSE
9999,MRPS15,8.171085265294354e-8,0.33014239240940485,0.9999999999005036,503,FALSE,FALSE
9999,NOL7,8.165300148963945e-8,0.33048490047090523,0.9999999999005036,504,FALSE,FALSE
9999,SPINK5,8.147683875955643e-8,0.33152928845092294,0.9999999999005036,505,FALSE,FALSE
9999,AKR7A3,8.145791971380366e-8,0.3316415775356209,0.9999999999005036,506,FALSE,FALSE
9999,ZNF593,8.13340171831928e-8,0.3323775764953042,0.9999999999005036,507,FALSE,FALSE
9999,HLA-DPB1,8.115530379039105e-8,0.33344101684405136,0.9999999999005036,508,FALSE,FALSE
9999,DDX5,8.0862446537489e-8,0.3351884154090944,0.9999999999005036,509,FALSE,FALSE
9999,AMD1,8.02373298332003e-8,0.33893800861383644,0.9999999999005036,510,FALSE,FALSE
9999,IGLC7,8.012680885220087e-8,0.33960372816262574,0.9999999999005036,511,FALSE,FALSE
9999,YBX3,8.005186648370078e-8,0.34005561781113014,0.9999999999005036,512,FALSE,FALSE
9999,RBBP4,8.001133185383364e-8,0.34030019522036226,0.9999999999005036,513,FALSE,FALSE
9999,TJP3,7.987533903971702e-8,0.34112157042788666,0.9999999999005036,514,FALSE,FALSE
9999,ZKSCAN1,7.96272173986743e-8,0.3426234538989358,0.9999999999005036,515,FALSE,FALSE
9999,AMN,7.943553367129776e-8,0.34378660778814923,0.9999999999005036,516,FALSE,FALSE
9999,POLR2G,7.940147009101539e-8,0.3439935721639881,0.9999999999005036,517,FALSE,FALSE
9999,PRRC2A,7.914410456508092e-8,0.3455598502268063,0.9999999999005036,518,FALSE,FALSE
9999,DNAJC4,7.901138963837e-8,0.34636930177687936,0.9999999999005036,519,FALSE,FALSE
9999,DDX17,7.899813001803048e-8,0.3464502408170865,0.9999999999005036,520,FALSE,FALSE
9999,KCNN4,7.887168855565717e-8,0.3472226665491597,0.9999999999005036,521,FALSE,FALSE
9999,GOLGB1,7.879767367514887e-8,0.3476753284988795,0.9999999999005036,522,FALSE,FALSE
9999,TOMM7,7.87585908141733e-8,0.34791450372645766,0.9999999999005036,523,FALSE,FALSE
9999,PPP1R1B,7.821635600092673e-8,0.35124360503017005,0.9999999999005036,524,FALSE,FALSE
9999,SNHG15,7.809134992238255e-8,0.3520139454004804,0.9999999999005036,525,FALSE,FALSE
9999,VAMP8,7.791281465464346e-8,0.3531160086465384,0.9999999999005036,526,FALSE,FALSE
9999,ADTRP,7.773363734748741e-8,0.35422422642552964,0.9999999999005036,527,FALSE,FALSE
9999,PLIN3,7.771235861070328e-8,0.3543559819423757,0.9999999999005036,528,FALSE,FALSE
9999,BCL10,7.754180941267857e-8,0.355413121216492,0.9999999999005036,529,FALSE,FALSE
9999,HNRNPR,7.727853873665042e-8,0.35704889117018046,0.9999999999005036,530,FALSE,FALSE
9999,PRPF19,7.718183431227188e-8,0.35765093009657717,0.9999999999005036,531,FALSE,FALSE
9999,LYZ,7.703249009549395e-8,0.35858193562322993,0.9999999999005036,532,FALSE,FALSE
9999,SUMO2,7.664679665036983e-8,0.3609933746670117,0.9999999999005036,533,FALSE,FALSE
9999,ODC1,7.65939455758393e-8,0.36132460169602176,0.9999999999005036,534,FALSE,FALSE
9999,CCT5,7.651480294011038e-8,0.3618209588099794,0.9999999999005036,535,FALSE,FALSE
9999,WIPI2,7.624278642058608e-8,0.36353021510758776,0.9999999999005036,536,FALSE,FALSE
9999,HNRNPA3,7.617178950473623e-8,0.3639771647285547,0.9999999999005036,537,FALSE,FALSE
9999,TFDP1,7.607949742573704e-8,0.3645586880258357,0.9999999999005036,538,FALSE,FALSE
9999,CEBPZ,7.575171711828743e-8,0.3666286885292596,0.9999999999005036,539,FALSE,FALSE
9999,CHD4,7.570600734011818e-8,0.36691793641812226,0.9999999999005036,540,FALSE,FALSE
9999,RUVBL1,7.555004024959423e-8,0.3679059542670961,0.9999999999005036,541,FALSE,FALSE
9999,PRDX2,7.530999603675218e-8,0.3694298160309269,0.9999999999005036,542,FALSE,FALSE
9999,APRT,7.510508877168134e-8,0.37073371922190734,0.9999999999005036,543,FALSE,FALSE
9999,MDM4,7.494780397685544e-8,0.37173651819935705,0.9999999999005036,544,FALSE,FALSE
9999,MVP,7.494734185577546e-8,0.3717394670160553,0.9999999999005036,545,FALSE,FALSE
9999,HLA-DQB1,7.483641084854932e-8,0.3724477427293482,0.9999999999005036,546,FALSE,FALSE
9999,SSFA2,7.467148000733754e-8,0.3735023430195899,0.9999999999005036,547,FALSE,FALSE
9999,CES2,7.463868402018326e-8,0.3737122671295809,0.9999999999005036,548,FALSE,FALSE
9999,H1FX,7.447762362355856e-8,0.37474425940627915,0.9999999999005036,549,FALSE,FALSE
9999,BPTF,7.396389995279694e-8,0.37804769127254423,0.9999999999005036,550,FALSE,FALSE
9999,ATF4,7.390036909686536e-8,0.37845746066025265,0.9999999999005036,551,FALSE,FALSE
9999,IPO7,7.382278740421629e-8,0.3789582276342501,0.9999999999005036,552,FALSE,FALSE
9999,MRPL3,7.370087460010427e-8,0.379745962213014,0.9999999999005036,553,FALSE,FALSE
9999,MCL1,7.356608625956694e-8,0.3806180624662675,0.9999999999005036,554,FALSE,FALSE
9999,DNAJB1,7.352603952944496e-8,0.380877407530468,0.9999999999005036,555,FALSE,FALSE
9999,AGR2,7.344805113107047e-8,0.38138277649434127,0.9999999999005036,556,FALSE,FALSE
9999,SLC39A8,7.34227900175569e-8,0.3815465580528792,0.9999999999005036,557,FALSE,FALSE
9999,HSPBP1,7.341251604835363e-8,0.381613182136024,0.9999999999005036,558,FALSE,FALSE
9999,PARM1,7.335123570093781e-8,0.3820107178881892,0.9999999999005036,559,FALSE,FALSE
9999,YDJC,7.327589082334392e-8,0.3824998405537563,0.9999999999005036,560,FALSE,FALSE
9999,DCXR,7.309986353642343e-8,0.3836440669355572,0.9999999999005036,561,FALSE,FALSE
9999,METAP2,7.301053856960206e-8,0.3842255047691697,0.9999999999005036,562,FALSE,FALSE
9999,NT5C3A,7.270162041496374e-8,0.3862404809627551,0.9999999999005036,563,FALSE,FALSE
9999,IMP4,7.258732365842141e-8,0.38698763487576654,0.9999999999005036,564,FALSE,FALSE
9999,AKR1C3,7.254611393929419e-8,0.38725723747165,0.9999999999005036,565,FALSE,FALSE
9999,HNRNPC,7.231570326598693e-8,0.3887667417290006,0.9999999999005036,566,FALSE,FALSE
9999,KHSRP,7.223777056842282e-8,0.3892781168485264,0.9999999999005036,567,FALSE,FALSE
9999,RCN2,7.194224726239063e-8,0.3912209835938288,0.9999999999005036,568,FALSE,FALSE
9999,HNRNPU,7.181374128556152e-8,0.3920676573297336,0.9999999999005036,569,FALSE,FALSE
9999,WAC,7.175077581305337e-8,0.3924829166939461,0.9999999999005036,570,FALSE,FALSE
9999,MATR3,7.166423570594201e-8,0.3930540864793106,0.9999999999005036,571,FALSE,FALSE
9999,NKTR,7.134944063458747e-8,0.3951359969115144,0.9999999999005036,572,FALSE,FALSE
9999,PNISR,7.129656067102421e-8,0.3954863735933073,0.9999999999005036,573,FALSE,FALSE
9999,EIF1AX,7.107223724151073e-8,0.3969748016790393,0.9999999999005036,574,FALSE,FALSE
9999,RNPS1,7.104543926875155e-8,0.397152836954473,0.9999999999005036,575,FALSE,FALSE
9999,ASL,7.103910320692567e-8,0.397194938315626,0.9999999999005036,576,FALSE,FALSE
9999,KRTCAP3,7.100806868300653e-8,0.39740119293875065,0.9999999999005036,577,FALSE,FALSE
9999,MRPL55,7.084908513686433e-8,0.39845880583916793,0.9999999999005036,578,FALSE,FALSE
9999,LYPD8,7.068601102425168e-8,0.3995453899133927,0.9999999999005036,579,FALSE,FALSE
9999,RAD21,7.024791558291434e-8,0.4024732903329246,0.9999999999005036,580,FALSE,FALSE
9999,NOS2,7.01963665211858e-8,0.4028186493754272,0.9999999999005036,581,FALSE,FALSE
9999,SVIP,6.921622976411284e-8,0.4094189280336293,0.9999999999005036,582,FALSE,FALSE
9999,H3F3A,6.913026676200464e-8,0.4100008586906283,0.9999999999005036,583,FALSE,FALSE
9999,TRIM2,6.905735208243667e-8,0.4104948432910734,0.9999999999005036,584,FALSE,FALSE
9999,SF1,6.898843471059037e-8,0.4109620717044402,0.9999999999005036,585,FALSE,FALSE
9999,EBP,6.894096266927125e-8,0.4112840941338704,0.9999999999005036,586,FALSE,FALSE
9999,WDR18,6.892074204378143e-8,0.41142130444692143,0.9999999999005036,587,FALSE,FALSE
9999,EIF4A2,6.860277248591481e-8,0.4135825083978139,0.9999999999005036,588,FALSE,FALSE
9999,MAP3K13,6.843973319628429e-8,0.4146932701066901,0.9999999999005036,589,FALSE,FALSE
9999,ACTB,6.815930184071804e-8,0.41660792660659474,0.9999999999005036,590,FALSE,FALSE
9999,SRSF3,6.81578161248022e-8,0.4166180842604392,0.9999999999005036,591,FALSE,FALSE
9999,GADD45A,6.815121732427405e-8,0.41666320119959255,0.9999999999005036,592,FALSE,FALSE
9999,PABPC4,6.795053079804596e-8,0.4180366997679872,0.9999999999005036,593,FALSE,FALSE
9999,HNRNPUL1,6.760466752173411e-8,0.4204100357663688,0.9999999999005036,594,FALSE,FALSE
9999,BTG3,6.751999886875242e-8,0.42099224101022553,0.9999999999005036,595,FALSE,FALSE
9999,SNRNP70,6.751923471685715e-8,0.4209974976853196,0.9999999999005036,596,FALSE,FALSE
9999,TGIF1,6.72466803390976e-8,0.422874881843762,0.9999999999005036,597,FALSE,FALSE
9999,SUMF2,6.692111737656134e-8,0.4251238083235695,0.9999999999005036,598,FALSE,FALSE
9999,PGP,6.688579340308458e-8,0.4253682389452303,0.9999999999005036,599,FALSE,FALSE
9999,PRR13,6.688475320417534e-8,0.4253754380332787,0.9999999999005036,600,FALSE,FALSE
9999,BIRC5,6.685717728701892e-8,0.42556631348749646,0.9999999999005036,601,FALSE,FALSE
9999,HLA-DRA,6.677366257379792e-8,0.4261446919820988,0.9999999999005036,602,FALSE,FALSE
9999,ST13,6.659262588665369e-8,0.427400029066758,0.9999999999005036,603,FALSE,FALSE
9999,MLEC,6.65464096252556e-8,0.42772084475811606,0.9999999999005036,604,FALSE,FALSE
9999,POLR2E,6.651069021972039e-8,0.4279688913097514,0.9999999999005036,605,FALSE,FALSE
9999,IDH2,6.627595532599667e-8,0.42960104468347177,0.9999999999005036,606,FALSE,FALSE
9999,TSPAN3,6.621114561104503e-8,0.4300523143929454,0.9999999999005036,607,FALSE,FALSE
9999,TST,6.61223104845321e-8,0.43067131992801344,0.9999999999005036,608,FALSE,FALSE
9999,GLRX,6.601061382450611e-8,0.4314503584312532,0.9999999999005036,609,FALSE,FALSE
9999,CHCHD2,6.600685745834099e-8,0.43147657173884146,0.9999999999005036,610,FALSE,FALSE
9999,TPGS2,6.590633610059008e-8,0.4321783896642549,0.9999999999005036,611,FALSE,FALSE
9999,CTBP2,6.576399641064875e-8,0.4331733040610984,0.9999999999005036,612,FALSE,FALSE
9999,CALM2,6.562581583476914e-8,0.4341404136882633,0.9999999999005036,613,FALSE,FALSE
9999,IFNGR1,6.495453537991322e-8,0.4388563440152428,0.9999999999005036,614,FALSE,FALSE
9999,C15orf48,6.493341120545999e-8,0.439005223280057,0.9999999999005036,615,FALSE,FALSE
9999,NAA10,6.491338807650228e-8,0.4391463693605513,0.9999999999005036,616,FALSE,FALSE
9999,DSC2,6.488059036348102e-8,0.4393776217283388,0.9999999999005036,617,FALSE,FALSE
9999,SHD,6.483535862568972e-8,0.4396966594521152,0.9999999999005036,618,FALSE,FALSE
9999,LDLR,6.481685415713654e-8,0.4398272172604816,0.9999999999005036,619,FALSE,FALSE
9999,CCL28,6.462486097682307e-8,0.44118313247801305,0.9999999999005036,620,FALSE,FALSE
9999,MYB,6.454913051139537e-8,0.441718622356275,0.9999999999005036,621,FALSE,FALSE
9999,ENO1,6.451328281340699e-8,0.44197223102370226,0.9999999999005036,622,FALSE,FALSE
9999,MYL12A,6.443788327679079e-8,0.4425059256342504,0.9999999999005036,623,FALSE,FALSE
9999,SRPRB,6.40830161785423e-8,0.44502269814121775,0.9999999999005036,624,FALSE,FALSE
9999,ST6GALNAC6,6.368068177791616e-8,0.44788596416545456,0.9999999999005036,625,FALSE,FALSE
9999,ORMDL2,6.359610118189959e-8,0.4484892220257002,0.9999999999005036,626,FALSE,FALSE
9999,QTRT1,6.341143136610605e-8,0.44980795256052303,0.9999999999005036,627,FALSE,FALSE
9999,PPP2R5E,6.328154566972996e-8,0.45073678384596566,0.9999999999005036,628,FALSE,FALSE
9999,DSP,6.28521678971293e-8,0.4538150428533053,0.9999999999005036,629,FALSE,FALSE
9999,DDX18,6.267332054640927e-8,0.4551007099697637,0.9999999999005036,630,FALSE,FALSE
9999,ZFAND5,6.255136305436646e-8,0.4559785919391242,0.9999999999005036,631,FALSE,FALSE
9999,ACTL6A,6.248833330039004e-8,0.4564326697133808,0.9999999999005036,632,FALSE,FALSE
9999,H2AFV,6.238779032267128e-8,0.45715752545221766,0.9999999999005036,633,FALSE,FALSE
9999,EXOSC4,6.21773025545206e-8,0.4586771100908412,0.9999999999005036,634,FALSE,FALSE
9999,MZT2A,6.215934002593706e-8,0.4588069188512012,0.9999999999005036,635,FALSE,FALSE
9999,ABCC3,6.198071876763204e-8,0.4600988705661433,0.9999999999005036,636,FALSE,FALSE
9999,SAE1,6.192984036688258e-8,0.4604672416908762,0.9999999999005036,637,FALSE,FALSE
9999,INSR,6.190685596248877e-8,0.4606337080522825,0.9999999999005036,638,FALSE,FALSE
9999,SLC26A2,6.171930697146342e-8,0.4619933033371889,0.9999999999005036,639,FALSE,FALSE
9999,ZCRB1,6.168316531381059e-8,0.4622555615563029,0.9999999999005036,640,FALSE,FALSE
9999,NDUFAF3,6.165356663290125e-8,0.46247040320264615,0.9999999999005036,641,FALSE,FALSE
9999,GPATCH4,6.162738815593518e-8,0.4626604657554284,0.9999999999005036,642,FALSE,FALSE
9999,HSD17B8,6.15906833938398e-8,0.4629270252258144,0.9999999999005036,643,FALSE,FALSE
9999,PDAP1,6.149590644103314e-8,0.4636157158112573,0.9999999999005036,644,FALSE,FALSE
9999,SNRPA1,6.146047305107547e-8,0.4638733367453855,0.9999999999005036,645,FALSE,FALSE
9999,RNASEH2C,6.104694708432886e-8,0.46688579323070506,0.9999999999005036,646,FALSE,FALSE
9999,HPRT1,6.066851801297559e-8,0.4696520589170013,0.9999999999005036,647,FALSE,FALSE
9999,IMPA2,6.054070365592628e-8,0.47058840728194823,0.9999999999005036,648,FALSE,FALSE
9999,CASP7,6.052851949539896e-8,0.4706777203458267,0.9999999999005036,649,FALSE,FALSE
9999,LSM7,6.047480502421839e-8,0.4710715729136121,0.9999999999005036,650,FALSE,FALSE
9999,SH3BGRL3,6.01911731218132e-8,0.4731542694263896,0.9999999999005036,651,FALSE,FALSE
9999,CCT8,6.018455439165742e-8,0.4732029308883943,0.9999999999005036,652,FALSE,FALSE
9999,RIOK3,6.00958978189824e-8,0.47385500686929,0.9999999999005036,653,FALSE,FALSE
9999,CYC1,6.007460443798176e-8,0.4740116948753021,0.9999999999005036,654,FALSE,FALSE
9999,RPAIN,6.006383116699208e-8,0.4740909811717656,0.9999999999005036,655,FALSE,FALSE
9999,CD81,6.002136344579438e-8,0.474403594954962,0.9999999999005036,656,FALSE,FALSE
9999,EIF3H,5.992674084912786e-8,0.4751005387414773,0.9999999999005036,657,FALSE,FALSE
9999,EIF3B,5.954636738362931e-8,0.4779078452471064,0.9999999999005036,658,FALSE,FALSE
9999,GLUL,5.9456374029498544e-8,0.4785733561239717,0.9999999999005036,659,FALSE,FALSE
9999,TCEA1,5.9241894723330814e-8,0.4801614937042046,0.9999999999005036,660,FALSE,FALSE
9999,CDKN3,5.9221200761631574e-8,0.480314876442713,0.9999999999005036,661,FALSE,FALSE
9999,UQCC2,5.9099969263414144e-8,0.4812139752608971,0.9999999999005036,662,FALSE,FALSE
9999,PPIC,5.9044350049466296e-8,0.48162677486702177,0.9999999999005036,663,FALSE,FALSE
